player_name,season,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,rush_touchdown,fumble,fumble_lost,receptions,targets,receiving_air_yards,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,fantasy_points_ppr,top_10_next,offense_snaps,total_tds,total_yards,games_missed,age,games_played_season
Johnny Mundt,2021,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.9,0,20.0,0.0,9.0,16,26.0,1
John Bates,2021,249.0,139.0,0.0,0.0,0.0,1.0,0.0,20.0,24.0,149.0,1.0,1.0,2.0,1.0,48.9,0,471.0,2.0,249.0,6,23.0,11
Jimmy Graham,2021,139.0,51.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,141.0,3.0,4.0,6.0,3.0,44.9,0,157.0,6.0,139.0,7,34.0,10
Jesse James,2021,58.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,51.0,1.0,1.0,2.0,1.0,17.8,0,87.0,2.0,58.0,14,27.0,3
Jeremy Sprinkle,2021,31.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,0.0,2.0,2.0,0.0,6.1,0,39.0,0.0,31.0,15,27.0,2
Jared Cook,2021,484.0,214.0,0.0,0.0,0.0,0.0,0.0,44.0,72.0,591.0,4.0,6.0,12.0,4.0,108.4,0,579.0,8.0,484.0,2,34.0,15
James O'Shaughnessy,2021,202.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,145.0,0.0,0.0,0.0,0.0,39.2,0,188.0,0.0,202.0,12,29.0,5
Jacob Hollister,2021,41.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,59.0,1.0,1.0,1.0,1.0,12.1,0,113.0,2.0,41.0,12,27.0,5
Jack Stoll,2021,22.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,14.0,0.0,2.0,2.0,0.0,6.2,0,122.0,0.0,22.0,14,23.0,3
Jack Doyle,2021,302.0,125.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,285.0,3.0,5.0,7.0,3.0,73.2,0,619.0,6.0,302.0,2,31.0,15
Ian Thomas,2021,188.0,92.0,0.0,0.0,0.0,0.0,0.0,18.0,27.0,183.0,0.0,2.0,3.0,0.0,30.800000000000000,0,572.0,0.0,188.0,3,25.0,14
Hunter Long,2021,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,-0.20000000000000000,0,42.0,0.0,8.0,14,23.0,3
Hunter Henry,2021,603.0,144.0,0.0,0.0,0.0,0.0,0.0,50.0,73.0,726.0,9.0,9.0,17.0,9.0,160.3,0,735.0,18.0,603.0,1,26.0,16
Hayden Hurst,2021,158.0,79.0,0.0,0.0,0.0,3.0,1.0,20.0,24.0,152.0,1.0,4.0,5.0,1.0,36.8,0,285.0,2.0,158.0,9,28.0,8
Harrison Bryant,2021,233.0,79.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,258.0,3.0,4.0,5.0,3.0,58.3,0,323.0,6.0,233.0,4,23.0,13
Gerald Everett,2021,438.0,222.0,3.0,20.0,0.0,2.0,2.0,46.0,59.0,320.0,4.0,4.0,7.0,3.0,107.8,1,619.0,8.0,458.0,3,27.0,14
George Kittle,2021,759.0,409.0,3.0,20.0,0.0,1.0,0.0,60.0,73.0,616.0,4.0,6.0,6.0,2.0,149.9,1,745.0,8.0,779.0,5,27.0,12
Geoff Swaim,2021,210.0,139.0,0.0,0.0,0.0,0.0,0.0,31.0,40.0,146.0,3.0,5.0,8.0,3.0,70.0,0,719.0,6.0,210.0,1,27.0,16
Garrett Griffin,2021,39.0,27.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,7.9,0,59.0,0.0,39.0,15,27.0,2
Foster Moreau,2021,373.0,189.0,0.0,0.0,0.0,1.0,0.0,30.0,42.0,325.0,3.0,4.0,6.0,3.0,81.3,0,627.0,6.0,373.0,5,24.0,12
Evan Engram,2021,408.0,185.0,1.0,-3.0,0.0,1.0,1.0,46.0,71.0,366.0,3.0,3.0,5.0,2.0,97.5,1,722.0,6.0,405.0,2,26.0,15
Eric Saubert,2021,47.0,29.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,40.0,1.0,1.0,1.0,1.0,16.7,0,182.0,2.0,47.0,10,27.0,7
Eric Ebron,2021,84.0,21.0,1.0,1.0,1.0,0.0,0.0,12.0,18.0,116.0,1.0,1.0,3.0,1.0,32.5,0,246.0,3.0,85.0,9,28.0,8
Durham Smythe,2021,357.0,160.0,2.0,3.0,0.0,0.0,0.0,34.0,40.0,260.0,0.0,4.0,6.0,0.0,68.0,0,665.0,0.0,360.0,2,26.0,15
Drew Sample,2021,81.0,82.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,35.0,0.0,0.0,0.0,0.0,19.1,0,218.0,0.0,81.0,9,25.0,8
Donald Parham,2021,190.0,138.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,121.0,3.0,2.0,6.0,2.0,57.0,0,339.0,6.0,190.0,5,24.0,12
Dominique Dafney,2021,34.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,5.4,0,50.0,0.0,34.0,14,24.0,3
Derek Carrier,2021,13.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,3.3,0,11.0,0.0,13.0,16,31.0,1
Demetrius Harris,2021,10.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,22.0,0.0,0.0,1.0,0.0,2.0,0,61.0,0.0,10.0,14,30.0,3
Dawson Knox,2021,587.0,277.0,0.0,0.0,0.0,0.0,0.0,49.0,70.0,524.0,9.0,12.0,19.0,6.0,159.7,0,917.0,18.0,587.0,2,24.0,15
David Njoku,2021,446.0,221.0,1.0,1.0,0.0,0.0,0.0,33.0,47.0,394.0,4.0,5.0,8.0,3.0,99.7,1,564.0,8.0,447.0,3,25.0,14
Darren Waller,2021,643.0,225.0,0.0,0.0,0.0,0.0,0.0,53.0,82.0,850.0,2.0,6.0,13.0,2.0,125.3,0,546.0,4.0,643.0,7,28.0,10
Darren Fells,2021,43.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,24.0,0.0,0.0,0.0,0.0,8.3,0,81.0,0.0,43.0,14,35.0,3
Darrell Daniels,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,0,61.0,0.0,0.0,15,26.0,2
Daniel Brown,2021,29.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,4.9,0,12.0,0.0,29.0,16,29.0,1
Dan Arnold,2021,231.0,103.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,176.0,0.0,1.0,2.0,0.0,43.1,0,181.0,0.0,231.0,8,26.0,9
Dan Arnold,2021,84.0,29.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,101.0,0.0,1.0,1.0,0.0,15.400000000000000,0,82.0,0.0,84.0,8,26.0,9
Dan Arnold,2021,29.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.9,0,18.0,0.0,29.0,8,26.0,9
Dalton Schultz,2021,808.0,341.0,0.0,0.0,0.0,0.0,0.0,78.0,103.0,741.0,8.0,9.0,14.0,6.0,204.8,1,993.0,16.0,808.0,0,25.0,17
Dallas Goedert,2021,688.0,342.0,0.0,0.0,0.0,1.0,0.0,47.0,63.0,497.0,4.0,5.0,7.0,2.0,137.8,0,673.0,8.0,688.0,4,26.0,13
Colin Thompson,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,16,27.0,1
Cole Kmet,2021,612.0,246.0,1.0,0.0,0.0,0.0,0.0,60.0,91.0,721.0,0.0,6.0,12.0,0.0,117.2,1,935.0,0.0,612.0,0,22.0,17
Colby Parkinson,2021,32.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,49.0,0.0,1.0,3.0,0.0,7.2,0,82.0,0.0,32.0,13,22.0,4
Christopher Herndon,2021,40.0,31.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,29.0,1.0,1.0,1.0,1.0,14.0,0,83.0,2.0,40.0,12,25.0,5
Chris Manhertz,2021,71.0,26.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,68.0,1.0,0.0,0.0,0.0,19.100000000000000,0,195.0,2.0,71.0,9,29.0,8
Charlie Woerner,2021,52.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,52.0,0.0,0.0,0.0,0.0,10.2,0,115.0,0.0,52.0,13,23.0,4
Cethan Carter,2021,16.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,3.6,0,20.0,0.0,16.0,15,25.0,2
Cameron Brate,2021,216.0,73.0,0.0,0.0,0.0,0.0,0.0,28.0,51.0,350.0,4.0,11.0,19.0,4.0,73.6,0,401.0,8.0,216.0,2,30.0,15
C.J. Uzomah,2021,493.0,300.0,0.0,0.0,0.0,0.0,0.0,49.0,62.0,274.0,5.0,3.0,6.0,1.0,126.3,0,803.0,10.0,493.0,1,28.0,16
Brycen Hopkins,2021,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.9,0,22.0,0.0,9.0,16,24.0,1
Brock Wright,2021,66.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,47.0,1.0,0.0,1.0,0.0,20.6,0,211.0,2.0,66.0,11,22.0,6
Brevin Jordan,2021,178.0,99.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,159.0,3.0,4.0,4.0,3.0,55.8,0,205.0,6.0,178.0,9,21.0,8
Blake Jarwin,2021,90.0,38.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,113.0,2.0,2.0,4.0,2.0,29.0,0,232.0,4.0,90.0,11,27.0,6
Blake Bell,2021,87.0,67.0,4.0,10.0,0.0,0.0,0.0,9.0,13.0,31.0,0.0,1.0,1.0,0.0,18.7,0,241.0,0.0,97.0,6,30.0,11
Ben Ellefson,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0.0,16,24.0,1
Austin Hooper,2021,319.0,176.0,0.0,0.0,0.0,0.0,0.0,35.0,55.0,286.0,3.0,8.0,11.0,3.0,82.9,0,639.0,6.0,319.0,3,26.0,14
Antony Auclair,2021,40.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,22.0,1.0,2.0,2.0,1.0,14.0,0,78.0,2.0,40.0,14,28.0,3
Anthony Firkser,2021,291.0,111.0,0.0,0.0,0.0,1.0,1.0,34.0,41.0,250.0,2.0,5.0,6.0,2.0,68.1,0,396.0,4.0,291.0,2,26.0,15
Albert Okwuegbunam,2021,271.0,201.0,0.0,0.0,0.0,1.0,1.0,26.0,32.0,206.0,2.0,4.0,5.0,2.0,62.100000000000000,0,316.0,4.0,271.0,6,23.0,11
Adam Trautman,2021,241.0,107.0,0.0,0.0,0.0,1.0,1.0,25.0,39.0,205.0,1.0,3.0,7.0,1.0,50.100000000000000,0,486.0,2.0,241.0,8,24.0,9
Adam Shaheen,2021,87.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,72.0,0.0,2.0,5.0,0.0,16.7,0,202.0,0.0,87.0,11,26.0,6
Zach Gentry,2022,132.0,102.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,64.0,0.0,1.0,2.0,0.0,32.2,0,506.0,0.0,132.0,3,25.0,14
Zach Ertz,2022,406.0,130.0,0.0,0.0,0.0,0.0,0.0,47.0,68.0,548.0,4.0,8.0,15.0,4.0,109.60000000000000,0,575.0,8.0,406.0,7,31.0,10
Will Dissly,2022,349.0,184.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,206.0,3.0,5.0,6.0,2.0,86.9,0,569.0,6.0,349.0,2,26.0,15
Tyler Kroft,2022,57.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,70.0,0.0,0.0,0.0,0.0,9.7,0,92.0,0.0,57.0,13,29.0,4
Tyler Higbee,2022,620.0,404.0,0.0,0.0,0.0,0.0,0.0,72.0,105.0,327.0,3.0,8.0,16.0,3.0,146.0,0,856.0,6.0,620.0,1,29.0,16
Tyler Davis,2022,26.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,27.0,0.0,0.0,0.0,0.0,4.6,0,72.0,0.0,26.0,12,25.0,5
Tyler Conklin,2022,552.0,284.0,2.0,3.0,0.0,2.0,0.0,58.0,85.0,617.0,3.0,3.0,4.0,3.0,127.5,0,861.0,6.0,555.0,0,27.0,17
Trey McBride,2022,265.0,117.0,0.0,0.0,0.0,1.0,0.0,29.0,39.0,241.0,1.0,1.0,1.0,1.0,61.5,1,489.0,2.0,265.0,8,22.0,9
Trevon Wesco,2022,26.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,23.0,0.0,1.0,2.0,0.0,4.6,0,62.0,0.0,26.0,13,26.0,4
Tre' McKitty,2022,72.0,52.0,0.0,0.0,0.0,1.0,0.0,10.0,18.0,57.0,0.0,1.0,4.0,0.0,17.2,0,278.0,0.0,72.0,9,23.0,8
Travis Kelce,2022,1338.0,657.0,2.0,5.0,0.0,1.0,1.0,110.0,149.0,1074.0,12.0,19.0,30.0,10.0,307.3,1,914.0,24.0,1343.0,0,32.0,17
Tommy Tremble,2022,174.0,62.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,245.0,3.0,4.0,7.0,2.0,52.400000000000000,0,455.0,6.0,174.0,3,22.0,14
Tommy Sweeney,2022,7.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.7,0,8.0,0.0,7.0,16,27.0,1
Teagan Quitoriano,2022,91.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,134.0,1.0,1.0,4.0,1.0,17.1,0,177.0,2.0,91.0,13,22.0,4
T.J. Hockenson,2022,395.0,209.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,339.0,3.0,3.0,6.0,2.0,77.5,1,398.0,6.0,395.0,0,25.0,17
T.J. Hockenson,2022,509.0,194.0,0.0,0.0,0.0,1.0,1.0,60.0,85.0,642.0,3.0,9.0,13.0,3.0,123.9,0,589.0,6.0,509.0,0,25.0,17
Stone Smartt,2022,11.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,19.0,0.0,0.0,0.0,0.0,4.1,0,20.0,0.0,11.0,15,23.0,2
Stephen Sullivan,2022,46.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,87.0,0.0,0.0,0.0,0.0,4.6,0,43.0,0.0,46.0,13,25.0,4
Stephen Anderson,2022,9.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,36.0,0.0,0.0,0.0,0.0,3.9000000000000000,0,77.0,0.0,9.0,12,29.0,5
Shane Zylstra,2022,59.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,59.0,3.0,3.0,3.0,3.0,33.900000000000000,0,150.0,6.0,59.0,11,25.0,6
Sean McKeon,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,1.1,0,9.0,0.0,1.0,16,24.0,1
Ryan Griffin,2022,26.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,53.0,0.0,1.0,2.0,0.0,6.6,0,94.0,0.0,26.0,10,32.0,7
Ross Dwelley,2022,105.0,43.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,69.0,1.0,0.0,0.0,0.0,19.5,0,71.0,2.0,105.0,13,27.0,4
Robert Tonyan,2022,423.0,192.0,0.0,0.0,0.0,0.0,0.0,48.0,58.0,368.0,2.0,5.0,7.0,1.0,98.3,0,542.0,4.0,423.0,2,28.0,15
Richard Rodgers,2022,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-5.0,0.0,0.0,1.0,0.0,1.4,0,28.0,0.0,4.0,15,30.0,2
Pharaoh Brown,2022,72.0,51.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,60.0,0.0,0.0,0.0,0.0,14.2,0,139.0,0.0,72.0,11,28.0,6
Pharaoh Brown,2022,24.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,32.0,0.0,1.0,2.0,0.0,5.4,0,79.0,0.0,24.0,11,28.0,6
Peyton Hendershot,2022,103.0,47.0,1.0,2.0,1.0,0.0,0.0,11.0,15.0,109.0,2.0,2.0,2.0,2.0,37.5,0,212.0,5.0,105.0,8,23.0,9
Pat Freiermuth,2022,732.0,281.0,0.0,0.0,0.0,0.0,0.0,63.0,94.0,821.0,2.0,6.0,11.0,2.0,140.2,0,705.0,4.0,732.0,2,23.0,15
O.J. Howard,2022,145.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,253.0,2.0,1.0,3.0,1.0,34.5,0,268.0,4.0,145.0,6,27.0,11
Noah Gray,2022,299.0,182.0,1.0,1.0,1.0,0.0,0.0,28.0,34.0,170.0,1.0,3.0,4.0,1.0,70.0,0,597.0,3.0,300.0,0,23.0,17
Noah Fant,2022,486.0,221.0,0.0,0.0,0.0,0.0,0.0,50.0,63.0,406.0,4.0,6.0,9.0,4.0,122.6,0,660.0,8.0,486.0,0,24.0,17
Nick Vannett,2022,18.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,0.0,1.0,1.0,0.0,3.8,0,55.0,0.0,18.0,14,29.0,3
Nick Vannett,2022,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,3.3,0,42.0,0.0,13.0,14,29.0,3
MyCole Pruitt,2022,148.0,75.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,116.0,3.0,6.0,7.0,3.0,47.800000000000000,0,268.0,6.0,148.0,8,30.0,9
Mo Alie-Cox,2022,189.0,99.0,0.0,0.0,0.0,1.0,1.0,19.0,28.0,151.0,3.0,3.0,4.0,3.0,52.9,0,494.0,6.0,189.0,3,28.0,14
Mike Gesicki,2022,362.0,97.0,0.0,0.0,0.0,0.0,0.0,32.0,50.0,490.0,5.0,9.0,13.0,5.0,94.2,0,478.0,10.0,362.0,0,26.0,17
Mark Andrews,2022,847.0,243.0,3.0,8.0,0.0,1.0,0.0,73.0,110.0,1105.0,5.0,11.0,18.0,5.0,182.5,0,787.0,10.0,855.0,2,26.0,15
Marcedes Lewis,2022,66.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,58.0,2.0,2.0,2.0,2.0,24.6,0,187.0,4.0,66.0,11,38.0,6
Luke Farrell,2022,40.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0,31.0,0.0,40.0,13,24.0,4
Logan Thomas,2022,323.0,126.0,0.0,0.0,0.0,0.0,0.0,39.0,59.0,430.0,1.0,5.0,9.0,1.0,73.3,0,647.0,2.0,323.0,4,31.0,13
Kylen Granson,2022,302.0,127.0,1.0,0.0,0.0,1.0,0.0,31.0,37.0,259.0,0.0,2.0,3.0,0.0,55.2,0,408.0,0.0,302.0,4,24.0,13
Kyle Rudolph,2022,28.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,44.0,1.0,1.0,2.0,1.0,11.8,0,43.0,2.0,28.0,12,32.0,5
Kyle Pitts,2022,356.0,130.0,0.0,0.0,0.0,0.0,0.0,28.0,58.0,812.0,2.0,3.0,5.0,2.0,73.6,0,434.0,4.0,356.0,7,21.0,10
Ko Kieft,2022,80.0,31.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,57.0,1.0,1.0,1.0,1.0,21.0,0,116.0,2.0,80.0,9,24.0,8
Juwan Johnson,2022,508.0,166.0,0.0,0.0,0.0,0.0,0.0,42.0,63.0,600.0,7.0,7.0,11.0,5.0,130.8,0,648.0,14.0,508.0,1,25.0,16
Josiah Deguara,2022,114.0,63.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,49.0,0.0,1.0,1.0,0.0,24.4,0,150.0,0.0,114.0,8,25.0,9
Josh Oliver,2022,149.0,74.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,213.0,2.0,4.0,10.0,2.0,40.9,0,380.0,4.0,149.0,5,25.0,12
Joseph Fortson,2022,108.0,40.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,88.0,2.0,2.0,5.0,2.0,31.8,0,139.0,4.0,108.0,8,26.0,9
Jordan Akins,2022,336.0,179.0,0.0,0.0,0.0,1.0,1.0,26.0,39.0,245.0,4.0,5.0,9.0,2.0,78.6,0,319.0,8.0,336.0,7,30.0,10
Jonnu Smith,2022,245.0,200.0,1.0,5.0,0.0,1.0,0.0,27.0,37.0,116.0,0.0,3.0,4.0,0.0,50.0,0,390.0,0.0,250.0,5,27.0,12
Johnny Mundt,2022,140.0,117.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,29.0,1.0,2.0,3.0,1.0,39.0,0,364.0,2.0,140.0,4,27.0,13
John Bates,2022,108.0,54.0,0.0,0.0,0.0,1.0,0.0,14.0,22.0,114.0,1.0,1.0,2.0,1.0,30.8,0,269.0,2.0,108.0,8,24.0,9
Jeremy Ruckert,2022,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.8,0,37.0,0.0,8.0,15,22.0,2
Jelani Woods,2022,312.0,120.0,0.0,0.0,0.0,1.0,0.0,25.0,39.0,398.0,3.0,4.0,6.0,3.0,72.2,0,303.0,6.0,312.0,5,23.0,12
James Mitchell,2022,113.0,62.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,51.0,1.0,1.0,1.0,1.0,28.3,0,116.0,2.0,113.0,9,23.0,8
Jake Tonges,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,0.0,16,23.0,1
Jake Ferguson,2022,174.0,124.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,77.0,2.0,3.0,3.0,2.0,48.4,1,316.0,4.0,174.0,6,23.0,11
Jack Stoll,2022,123.0,49.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,90.0,0.0,0.0,1.0,0.0,23.3,0,347.0,0.0,123.0,8,24.0,9
Isaiah Likely,2022,373.0,151.0,0.0,0.0,0.0,0.0,0.0,36.0,59.0,405.0,3.0,6.0,11.0,2.0,89.3,0,372.0,6.0,373.0,3,22.0,14
Irv Smith,2022,168.0,86.0,0.0,0.0,0.0,1.0,0.0,22.0,32.0,155.0,2.0,4.0,6.0,2.0,48.8,0,253.0,4.0,168.0,10,24.0,7
Ian Thomas,2022,197.0,182.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,69.0,0.0,2.0,2.0,0.0,40.7,0,450.0,0.0,197.0,4,26.0,13
Hunter Henry,2022,509.0,203.0,0.0,0.0,0.0,0.0,0.0,41.0,58.0,454.0,2.0,1.0,7.0,0.0,101.9,0,794.0,4.0,509.0,1,27.0,16
Hayden Hurst,2022,414.0,186.0,0.0,0.0,0.0,0.0,0.0,52.0,67.0,340.0,2.0,6.0,9.0,2.0,103.40000000000000,0,545.0,4.0,414.0,4,29.0,13
Harrison Bryant,2022,239.0,113.0,1.0,8.0,0.0,0.0,0.0,31.0,42.0,238.0,1.0,3.0,8.0,1.0,61.700000000000000,0,463.0,2.0,247.0,3,24.0,14
Greg Dulcich,2022,316.0,114.0,0.0,0.0,0.0,0.0,0.0,25.0,41.0,514.0,1.0,1.0,1.0,1.0,58.6,0,409.0,2.0,316.0,9,22.0,8
Grant Calcaterra,2022,81.0,41.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,81.0,0.0,1.0,3.0,0.0,13.100000000000000,0,136.0,0.0,81.0,12,23.0,5
Gerald Everett,2022,555.0,326.0,1.0,0.0,0.0,0.0,0.0,58.0,85.0,491.0,4.0,10.0,16.0,4.0,133.5,0,630.0,8.0,555.0,2,28.0,15
George Kittle,2022,765.0,386.0,0.0,0.0,0.0,1.0,1.0,60.0,84.0,550.0,11.0,9.0,15.0,5.0,195.5,1,859.0,22.0,765.0,2,28.0,15
Geoff Swaim,2022,58.0,43.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,34.0,1.0,3.0,5.0,1.0,23.8,0,389.0,2.0,58.0,6,28.0,11
Foster Moreau,2022,420.0,237.0,0.0,0.0,0.0,1.0,1.0,33.0,52.0,451.0,2.0,2.0,5.0,2.0,80.0,0,727.0,4.0,420.0,3,25.0,14
Evan Engram,2022,766.0,465.0,2.0,13.0,0.0,0.0,0.0,73.0,98.0,614.0,4.0,4.0,9.0,2.0,174.9,1,868.0,8.0,779.0,0,27.0,17
Eric Tomlinson,2022,79.0,44.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,59.0,2.0,2.0,4.0,2.0,28.9,0,210.0,4.0,79.0,9,30.0,8
Eric Saubert,2022,148.0,75.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,202.0,1.0,1.0,3.0,0.0,33.8,0,302.0,2.0,148.0,6,28.0,11
Durham Smythe,2022,129.0,47.0,2.0,1.0,1.0,0.0,0.0,15.0,20.0,79.0,1.0,2.0,3.0,1.0,40.0,0,430.0,3.0,130.0,5,27.0,12
Drew Sample,2022,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,0.0,1.0,1.0,0.0,1.8000000000000000,0,39.0,0.0,-2.0,15,26.0,2
Donald Parham,2022,87.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,79.0,1.0,1.0,2.0,1.0,20.7,0,98.0,2.0,87.0,13,25.0,4
Devin Asiasi,2022,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,59.0,0.0,0.0,0.0,0.0,2.5,0,71.0,0.0,5.0,14,25.0,3
Dawson Knox,2022,517.0,193.0,0.0,0.0,0.0,0.0,0.0,48.0,62.0,507.0,6.0,7.0,9.0,5.0,129.7,0,825.0,12.0,517.0,2,25.0,15
David Njoku,2022,628.0,332.0,2.0,-8.0,0.0,1.0,1.0,58.0,79.0,535.0,4.0,12.0,20.0,4.0,139.0,1,817.0,8.0,620.0,3,26.0,14
Darren Waller,2022,282.0,68.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,461.0,2.0,4.0,10.0,1.0,57.2,0,284.0,4.0,282.0,11,29.0,6
Daniel Bellinger,2022,252.0,130.0,1.0,2.0,1.0,1.0,1.0,29.0,34.0,138.0,1.0,4.0,5.0,1.0,63.4,0,503.0,3.0,254.0,7,21.0,10
Dan Arnold,2022,135.0,70.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,87.0,0.0,1.0,2.0,0.0,22.5,0,127.0,0.0,135.0,7,27.0,10
Dalton Schultz,2022,577.0,204.0,0.0,0.0,0.0,1.0,1.0,57.0,84.0,640.0,5.0,8.0,15.0,5.0,131.70000000000000,0,817.0,10.0,577.0,2,26.0,15
Dallas Goedert,2022,635.0,403.0,0.0,0.0,0.0,1.0,1.0,52.0,66.0,374.0,3.0,7.0,10.0,2.0,130.5,0,668.0,6.0,635.0,6,27.0,11
Connor Heyward,2022,151.0,62.0,2.0,27.0,0.0,0.0,0.0,12.0,16.0,92.0,1.0,2.0,3.0,1.0,33.8,0,125.0,2.0,178.0,9,23.0,8
