player_name,position,season,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,rush_touchdown,pass_touchdown,interception,fumble,receptions,targets,receiving_touchdown,receptions_redzone,targets_redzone,receiving_touchdown_redzone,rush_attempts_redzone,rush_touchdown_redzone,fantasy_points_ppr,total_tds,touches,total_yards,age,games_played_season,top_10_next
Shane Vereen,RB,2016,75.0,78.0,31.0,147.0,3.0,1.0,0.0,1.0,2.0,8.0,12.0,0.0,2.0,3.0,0.0,7.0,1.0,28.2,1.0,39.0,222.0,27.0,3,0
Spencer Ware,RB,2016,447.0,388.0,214.0,921.0,15.0,3.0,2.0,1.0,4.0,33.0,41.0,2.0,2.0,3.0,1.0,27.0,3.0,188.8,7.0,247.0,1368.0,24.0,14,0
Stepfan Taylor,RB,2016,0.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,4.0,12.0,25.0,2,0
T.J. Yeldon,RB,2016,312.0,346.0,130.0,465.0,17.0,1.0,1.0,1.0,2.0,50.0,67.0,1.0,6.0,8.0,1.0,10.0,1.0,134.7,3.0,180.0,777.0,22.0,15,0
Taiwan Jones,RB,2016,43.0,59.0,1.0,-8.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,5.0,35.0,28.0,3,0
Terrance West,RB,2016,236.0,234.0,193.0,774.0,21.0,5.0,1.0,0.0,2.0,34.0,45.0,1.0,6.0,9.0,1.0,30.0,5.0,171.0,7.0,227.0,1010.0,25.0,16,0
Tevin Coleman,RB,2016,421.0,359.0,118.0,520.0,11.0,8.0,3.0,0.0,1.0,31.0,40.0,3.0,8.0,12.0,2.0,22.0,6.0,191.1,14.0,149.0,941.0,23.0,13,0
Theo Riddick,RB,2016,371.0,385.0,92.0,357.0,17.0,1.0,5.0,0.0,0.0,53.0,67.0,5.0,12.0,15.0,5.0,7.0,0.0,161.8,11.0,145.0,728.0,25.0,10,0
Tim Hightower,RB,2016,200.0,210.0,133.0,548.0,9.0,4.0,1.0,0.0,0.0,22.0,26.0,1.0,3.0,6.0,0.0,26.0,4.0,126.8,6.0,155.0,748.0,30.0,15,0
Todd Gurley,RB,2016,327.0,348.0,278.0,885.0,33.0,6.0,0.0,2.0,2.0,43.0,56.0,0.0,7.0,10.0,0.0,35.0,5.0,193.2,6.0,321.0,1212.0,22.0,16,1
Troymaine Pope,RB,2016,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,22.0,2,0
Troymaine Pope,RB,2016,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,1.0,12.0,22.0,2,0
Tyler Ervin,RB,2016,18.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.1,0.0,4.0,21.0,22.0,3,0
Wendell Smallwood,RB,2016,55.0,50.0,77.0,312.0,11.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0,1.0,1.0,0.0,7.0,1.0,43.7,1.0,83.0,367.0,22.0,12,0
Aaron Jones,RB,2017,22.0,30.0,81.0,448.0,6.0,4.0,0.0,0.0,0.0,9.0,18.0,0.0,1.0,3.0,0.0,11.0,3.0,80.0,4.0,90.0,470.0,22.0,10,0
Adrian Peterson,RB,2017,66.0,51.0,103.0,314.0,15.0,0.0,0.0,0.0,2.0,9.0,16.0,0.0,1.0,2.0,0.0,11.0,0.0,41.0,0.0,112.0,380.0,32.0,9,0
Adrian Peterson,RB,2017,4.0,4.0,27.0,81.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,10.5,0.0,29.0,85.0,32.0,9,0
Alex Collins,RB,2017,187.0,190.0,205.0,931.0,29.0,6.0,0.0,0.0,3.0,23.0,36.0,0.0,1.0,2.0,0.0,27.0,6.0,167.8,6.0,228.0,1118.0,23.0,14,0
Alfred Blue,RB,2017,54.0,42.0,71.0,262.0,6.0,1.0,0.0,0.0,0.0,7.0,9.0,0.0,2.0,2.0,0.0,7.0,1.0,44.6,1.0,78.0,316.0,26.0,8,0
Alfred Morris,RB,2017,45.0,44.0,115.0,547.0,12.0,1.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,21.0,1.0,72.2,1.0,122.0,592.0,28.0,13,0
Alvin Kamara,RB,2017,826.0,683.0,121.0,728.0,8.0,8.0,5.0,0.0,1.0,81.0,100.0,5.0,14.0,17.0,4.0,26.0,6.0,311.4,18.0,202.0,1554.0,22.0,16,1
Ameer Abdullah,RB,2017,162.0,146.0,165.0,552.0,30.0,4.0,1.0,0.0,2.0,25.0,35.0,1.0,5.0,9.0,1.0,20.0,4.0,123.40000000000000,6.0,190.0,714.0,24.0,14,0
Andre Ellington,RB,2017,297.0,203.0,15.0,53.0,2.0,1.0,0.0,1.0,0.0,33.0,49.0,0.0,2.0,4.0,0.0,2.0,1.0,72.0,1.0,48.0,350.0,28.0,11,0
Andre Ellington,RB,2017,72.0,30.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,13.400000000000000,0.0,11.0,74.0,28.0,11,0
Andre Williams,RB,2017,0.0,0.0,9.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.5,0.0,9.0,25.0,25.0,2,0
Anthony Sherman,RB,2017,47.0,41.0,14.0,40.0,2.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,1.0,0.0,4.0,1.0,20.7,1.0,20.0,87.0,28.0,5,0
Austin Ekeler,RB,2017,279.0,246.0,47.0,260.0,5.0,2.0,3.0,0.0,2.0,27.0,35.0,3.0,4.0,5.0,1.0,6.0,0.0,104.9,8.0,74.0,539.0,22.0,13,0
Bilal Powell,RB,2017,130.0,106.0,169.0,729.0,24.0,5.0,0.0,1.0,1.0,21.0,30.0,0.0,4.0,6.0,0.0,18.0,3.0,131.9,5.0,190.0,859.0,28.0,14,0
Brandon Bolden,RB,2017,7.0,13.0,13.0,67.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,8.4,0.0,14.0,74.0,27.0,3,0
Brian Hill,RB,2017,36.0,32.0,11.0,37.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,9.3,0.0,13.0,73.0,21.0,3,0
C.J. Prosise,RB,2017,87.0,50.0,11.0,23.0,2.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,17.0,110.0,23.0,4,0
Cameron Artis-Payne,RB,2017,2.0,6.0,18.0,95.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,16.700000000000000,1.0,19.0,97.0,27.0,5,0
Carlos Hyde,RB,2017,350.0,322.0,240.0,938.0,33.0,8.0,0.0,1.0,2.0,59.0,87.0,0.0,9.0,11.0,0.0,41.0,8.0,230.8,8.0,299.0,1288.0,26.0,16,0
Charles Sims,RB,2017,252.0,209.0,22.0,95.0,1.0,0.0,1.0,0.0,1.0,35.0,47.0,1.0,3.0,6.0,1.0,1.0,0.0,72.7,2.0,57.0,347.0,26.0,15,0
Chris Carson,RB,2017,59.0,46.0,49.0,208.0,3.0,0.0,1.0,0.0,0.0,7.0,8.0,1.0,1.0,2.0,1.0,2.0,0.0,39.7,2.0,56.0,267.0,22.0,4,0
Chris Johnson,RB,2017,43.0,30.0,34.0,70.0,8.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,39.0,113.0,31.0,3,0
Chris Thompson,RB,2017,510.0,485.0,64.0,294.0,11.0,2.0,4.0,1.0,1.0,39.0,53.0,4.0,3.0,6.0,2.0,10.0,1.0,153.4,10.0,103.0,804.0,26.0,10,0
Christian McCaffrey,RB,2017,651.0,593.0,117.0,435.0,13.0,2.0,5.0,3.0,1.0,80.0,110.0,5.0,11.0,13.0,4.0,15.0,2.0,221.6,12.0,197.0,1086.0,21.0,16,1
Cordarrelle Patterson,RB,2017,305.0,180.0,13.0,121.0,2.0,2.0,0.0,0.0,0.0,31.0,42.0,0.0,3.0,4.0,0.0,2.0,0.0,85.6,2.0,44.0,426.0,26.0,15,0
Corey Clement,RB,2017,123.0,128.0,75.0,321.0,11.0,4.0,2.0,0.0,0.0,10.0,15.0,2.0,2.0,3.0,2.0,14.0,4.0,90.4,8.0,85.0,444.0,22.0,14,0
D.J. Foster,RB,2017,133.0,79.0,6.0,19.0,0.0,0.0,0.0,1.0,0.0,17.0,27.0,0.0,2.0,5.0,0.0,0.0,0.0,30.2,0.0,23.0,152.0,23.0,7,0
D'Onta Foreman,RB,2017,83.0,66.0,78.0,327.0,7.0,2.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,11.0,1.0,56.0,2.0,84.0,410.0,21.0,9,0
Dalvin Cook,RB,2017,90.0,104.0,74.0,354.0,5.0,2.0,0.0,0.0,1.0,11.0,16.0,0.0,1.0,3.0,0.0,10.0,2.0,64.4,2.0,85.0,444.0,22.0,4,0
Damien Williams,RB,2017,155.0,153.0,46.0,181.0,7.0,0.0,1.0,0.0,0.0,20.0,28.0,1.0,2.0,3.0,1.0,2.0,0.0,59.6,2.0,66.0,336.0,25.0,10,0
Darren McFadden,RB,2017,0.0,0.0,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,1.0,-2.0,30.0,1,0
Darren Sproles,RB,2017,73.0,83.0,15.0,61.0,2.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,1.0,0.0,2.0,0.0,18.400000000000000,0.0,22.0,134.0,34.0,3,0
David Johnson,RB,2017,67.0,46.0,11.0,23.0,1.0,0.0,0.0,1.0,2.0,6.0,8.0,0.0,1.0,1.0,0.0,3.0,0.0,10.0,0.0,17.0,90.0,25.0,1,1
De'Angelo Henderson,RB,2017,36.0,35.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,12.9,2.0,9.0,49.0,24.0,3,0
De'Veon Smith,RB,2017,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,3.0,27.0,22.0,1,0
DeAndre Washington,RB,2017,197.0,165.0,57.0,153.0,8.0,2.0,1.0,0.0,2.0,34.0,45.0,1.0,4.0,4.0,1.0,3.0,2.0,84.0,4.0,91.0,350.0,24.0,15,0
DeMarco Murray,RB,2017,266.0,244.0,184.0,659.0,17.0,6.0,1.0,0.0,1.0,39.0,47.0,1.0,2.0,2.0,1.0,20.0,5.0,170.5,8.0,223.0,925.0,29.0,15,0
Derrick Henry,RB,2017,136.0,125.0,176.0,744.0,26.0,5.0,1.0,0.0,1.0,11.0,17.0,1.0,2.0,3.0,0.0,27.0,3.0,135.0,7.0,187.0,880.0,23.0,16,0
Devante Mays,RB,2017,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000000,0.0,7.0,1.0,23.0,2,0
Devonta Freeman,RB,2017,310.0,233.0,184.0,791.0,15.0,8.0,1.0,0.0,4.0,35.0,45.0,1.0,5.0,8.0,1.0,34.0,7.0,196.1,10.0,219.0,1101.0,25.0,13,0
Devontae Booker,RB,2017,275.0,231.0,79.0,299.0,7.0,1.0,0.0,0.0,2.0,30.0,38.0,0.0,4.0,5.0,0.0,17.0,1.0,90.4,1.0,109.0,574.0,25.0,13,0
Dion Lewis,RB,2017,214.0,224.0,180.0,896.0,19.0,6.0,3.0,0.0,0.0,32.0,35.0,3.0,8.0,8.0,3.0,35.0,6.0,197.0,12.0,212.0,1110.0,26.0,16,0
Doug Martin,RB,2017,76.0,56.0,126.0,332.0,19.0,2.0,0.0,0.0,1.0,8.0,15.0,0.0,2.0,3.0,0.0,19.0,2.0,57.8,2.0,134.0,408.0,28.0,10,0
Duke Johnson,RB,2017,693.0,634.0,82.0,348.0,9.0,4.0,3.0,3.0,3.0,74.0,90.0,3.0,3.0,5.0,1.0,12.0,4.0,208.1,10.0,156.0,1041.0,23.0,16,0
Dwayne Washington,RB,2017,14.0,17.0,20.0,44.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,7.800000000000000,0.0,22.0,58.0,23.0,5,0
Eddie Lacy,RB,2017,47.0,51.0,69.0,179.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,7.0,0.0,28.600000000000000,0.0,75.0,226.0,27.0,9,0
Elijah McGuire,RB,2017,177.0,142.0,89.0,315.0,18.0,1.0,1.0,0.0,2.0,17.0,26.0,1.0,3.0,3.0,1.0,8.0,0.0,72.2,3.0,106.0,492.0,23.0,15,0
Elijhaa Penny,RB,2017,38.0,41.0,31.0,124.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,32.2,2.0,35.0,162.0,24.0,7,0
Ezekiel Elliott,RB,2017,228.0,251.0,218.0,886.0,18.0,7.0,2.0,0.0,1.0,22.0,31.0,2.0,2.0,2.0,1.0,39.0,6.0,184.4,11.0,240.0,1114.0,22.0,9,1
Frank Gore,RB,2017,245.0,275.0,261.0,961.0,26.0,3.0,1.0,0.0,3.0,29.0,38.0,1.0,2.0,3.0,1.0,24.0,3.0,173.6,5.0,290.0,1206.0,34.0,16,0
Giovani Bernard,RB,2017,381.0,431.0,105.0,458.0,11.0,2.0,2.0,0.0,0.0,43.0,60.0,2.0,4.0,5.0,1.0,10.0,2.0,150.9,6.0,148.0,839.0,25.0,16,0
J.D. McKissic,RB,2017,266.0,186.0,46.0,187.0,8.0,1.0,2.0,1.0,0.0,34.0,45.0,2.0,2.0,3.0,1.0,7.0,0.0,95.3,5.0,80.0,453.0,24.0,12,0
Jacquizz Rodgers,RB,2017,74.0,85.0,64.0,244.0,5.0,1.0,0.0,0.0,0.0,9.0,11.0,0.0,1.0,1.0,0.0,12.0,1.0,46.8,1.0,73.0,318.0,27.0,13,0
Jalen Richard,RB,2017,266.0,237.0,56.0,275.0,8.0,1.0,1.0,0.0,2.0,27.0,36.0,1.0,1.0,1.0,1.0,4.0,0.0,87.1,3.0,83.0,541.0,23.0,15,0
Jamaal Charles,RB,2017,129.0,159.0,69.0,296.0,7.0,1.0,0.0,0.0,2.0,23.0,28.0,0.0,2.0,3.0,0.0,13.0,1.0,65.5,1.0,92.0,425.0,30.0,13,0
Jamaal Williams,RB,2017,262.0,256.0,153.0,556.0,6.0,4.0,2.0,1.0,0.0,25.0,33.0,2.0,2.0,3.0,0.0,21.0,4.0,140.8,8.0,178.0,818.0,22.0,14,0
James Conner,RB,2017,0.0,0.0,32.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,14.4,0.0,32.0,144.0,22.0,12,1
James White,RB,2017,429.0,340.0,43.0,171.0,3.0,0.0,3.0,0.0,0.0,56.0,72.0,3.0,8.0,11.0,3.0,16.0,0.0,134.0,6.0,99.0,600.0,25.0,14,1
Javorius Allen,RB,2017,250.0,218.0,153.0,591.0,19.0,4.0,2.0,0.0,0.0,46.0,60.0,2.0,5.0,6.0,2.0,32.0,4.0,166.1,8.0,199.0,841.0,26.0,16,0
Jay Ajayi,RB,2017,67.0,67.0,138.0,465.0,26.0,0.0,0.0,0.0,1.0,14.0,20.0,0.0,1.0,1.0,0.0,12.0,0.0,64.2,0.0,152.0,532.0,24.0,14,0
Jay Ajayi,RB,2017,91.0,109.0,62.0,331.0,9.0,1.0,1.0,0.0,2.0,10.0,14.0,1.0,3.0,3.0,1.0,6.0,0.0,61.2,3.0,72.0,422.0,24.0,14,0
Jay Ajayi,RB,2017,0.0,0.0,8.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.7,1.0,8.0,77.0,24.0,14,0
Jeremy Hill,RB,2017,16.0,30.0,37.0,116.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,17.2,0.0,41.0,132.0,24.0,7,0
Jerick McKinnon,RB,2017,421.0,450.0,151.0,570.0,23.0,3.0,2.0,1.0,2.0,51.0,67.0,2.0,4.0,6.0,1.0,18.0,2.0,172.1,7.0,202.0,991.0,25.0,16,0
Joe Mixon,RB,2017,287.0,313.0,178.0,626.0,28.0,4.0,0.0,0.0,3.0,30.0,34.0,0.0,2.0,2.0,0.0,25.0,4.0,139.3,4.0,208.0,913.0,21.0,14,0
Jonathan Stewart,RB,2017,52.0,69.0,198.0,680.0,22.0,6.0,1.0,1.0,3.0,8.0,14.0,1.0,1.0,1.0,1.0,30.0,5.0,112.2,8.0,206.0,732.0,30.0,15,0
Jordan Howard,RB,2017,125.0,157.0,276.0,1122.0,44.0,9.0,0.0,0.0,1.0,23.0,32.0,0.0,0.0,2.0,0.0,32.0,8.0,198.70000000000000,9.0,299.0,1247.0,22.0,16,0
Josh Ferguson,RB,2017,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,3.0,16.0,24.0,2,0
Justin Davis,RB,2017,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,21.0,1,0
Kareem Hunt,RB,2017,455.0,411.0,272.0,1327.0,24.0,8.0,3.0,0.0,1.0,53.0,63.0,3.0,6.0,9.0,2.0,37.0,5.0,294.2,14.0,325.0,1782.0,22.0,16,1
Kenjon Barner,RB,2017,56.0,52.0,16.0,57.0,3.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,22.3,1.0,21.0,113.0,28.0,9,0
Kenyan Drake,RB,2017,239.0,214.0,134.0,644.0,21.0,3.0,1.0,0.0,2.0,32.0,48.0,1.0,3.0,3.0,1.0,15.0,1.0,138.3,5.0,166.0,883.0,23.0,14,0
Kerwynn Williams,RB,2017,93.0,46.0,120.0,426.0,10.0,1.0,0.0,1.0,0.0,10.0,14.0,0.0,0.0,1.0,0.0,19.0,1.0,65.9,1.0,130.0,519.0,26.0,15,0
Lamar Miller,RB,2017,327.0,295.0,238.0,888.0,22.0,3.0,3.0,0.0,1.0,36.0,45.0,3.0,4.0,5.0,3.0,21.0,3.0,193.5,9.0,274.0,1215.0,26.0,16,0
Latavius Murray,RB,2017,103.0,125.0,216.0,842.0,24.0,8.0,0.0,0.0,1.0,15.0,17.0,0.0,1.0,2.0,0.0,48.0,7.0,157.5,8.0,231.0,945.0,27.0,16,0
Le'Veon Bell,RB,2017,663.0,688.0,322.0,1291.0,27.0,9.0,2.0,1.0,3.0,86.0,106.0,2.0,11.0,17.0,1.0,64.0,9.0,339.4,13.0,408.0,1954.0,25.0,15,0
Leonard Fournette,RB,2017,200.0,200.0,215.0,890.0,27.0,8.0,1.0,0.0,1.0,27.0,36.0,1.0,2.0,2.0,1.0,27.0,6.0,190.0,10.0,242.0,1090.0,22.0,10,0
LeSean McCoy,RB,2017,448.0,395.0,287.0,1138.0,55.0,6.0,2.0,1.0,3.0,59.0,76.0,2.0,9.0,14.0,2.0,36.0,3.0,260.6,10.0,346.0,1586.0,29.0,16,0
LeShun Daniels,RB,2017,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,0.0,3.0,14.0,22.0,2,0
Mack Brown,RB,2017,11.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,3.0,13.0,25.0,1,0
Malcolm Brown,RB,2017,53.0,59.0,63.0,246.0,3.0,1.0,0.0,0.0,1.0,9.0,11.0,0.0,1.0,1.0,0.0,8.0,1.0,44.9,1.0,72.0,299.0,24.0,11,0
Mark Ingram,RB,2017,416.0,500.0,230.0,1124.0,12.0,12.0,0.0,0.0,3.0,58.0,71.0,0.0,10.0,12.0,0.0,33.0,9.0,275.0,12.0,288.0,1540.0,27.0,16,0
Marlon Mack,RB,2017,225.0,283.0,93.0,358.0,19.0,3.0,1.0,0.0,1.0,21.0,33.0,1.0,1.0,2.0,0.0,18.0,2.0,103.30000000000000,5.0,114.0,583.0,21.0,14,0
Marshawn Lynch,RB,2017,145.0,160.0,193.0,834.0,19.0,5.0,0.0,1.0,1.0,18.0,28.0,0.0,1.0,1.0,0.0,23.0,3.0,140.9,5.0,211.0,979.0,31.0,14,0
Matt Breida,RB,2017,180.0,160.0,105.0,465.0,10.0,2.0,1.0,1.0,1.0,21.0,35.0,1.0,1.0,4.0,0.0,13.0,0.0,101.5,4.0,126.0,645.0,22.0,16,0
Matt Forte,RB,2017,293.0,252.0,103.0,381.0,9.0,2.0,1.0,0.0,1.0,37.0,45.0,1.0,3.0,5.0,1.0,11.0,2.0,119.4,4.0,140.0,674.0,31.0,12,0
Matthew Dayes,RB,2017,29.0,22.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,8.200000000000000,0.0,9.0,42.0,22.0,5,0
Melvin Gordon,RB,2017,476.0,495.0,284.0,1105.0,37.0,9.0,4.0,0.0,1.0,58.0,83.0,4.0,8.0,10.0,4.0,49.0,7.0,294.10000000000000,17.0,342.0,1581.0,24.0,16,1
Mike Davis,RB,2017,90.0,115.0,62.0,205.0,14.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,42.5,0.0,75.0,295.0,24.0,5,0
Mike Gillislee,RB,2017,15.0,20.0,104.0,383.0,8.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,5.0,67.8,5.0,105.0,398.0,26.0,9,0
Paul Perkins,RB,2017,46.0,59.0,41.0,90.0,6.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,21.6,0.0,49.0,136.0,22.0,7,0
Peyton Barber,RB,2017,114.0,113.0,98.0,376.0,6.0,3.0,0.0,1.0,2.0,16.0,18.0,0.0,1.0,1.0,0.0,20.0,3.0,78.0,3.0,114.0,490.0,23.0,10,0
Raheem Mostert,RB,2017,0.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22044604925031E-16,0.0,6.0,30.0,25.0,3,0
Rex Burkhead,RB,2017,254.0,184.0,64.0,264.0,4.0,5.0,3.0,0.0,1.0,30.0,36.0,3.0,3.0,6.0,3.0,16.0,5.0,129.8,11.0,94.0,518.0,27.0,10,0
Rob Kelley,RB,2017,18.0,20.0,62.0,194.0,11.0,3.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,13.0,3.0,43.2,3.0,66.0,212.0,24.0,7,0
Robert Turbin,RB,2017,56.0,69.0,23.0,53.0,4.0,1.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,6.0,1.0,25.9,1.0,32.0,109.0,27.0,6,0
Samaje Perine,RB,2017,182.0,206.0,175.0,603.0,17.0,1.0,1.0,0.0,2.0,22.0,24.0,1.0,1.0,1.0,1.0,24.0,1.0,106.5,3.0,197.0,785.0,21.0,13,0
Shane Vereen,RB,2017,253.0,245.0,45.0,164.0,6.0,0.0,0.0,1.0,0.0,44.0,53.0,0.0,1.0,2.0,0.0,5.0,0.0,83.7,0.0,89.0,417.0,28.0,15,0
Stevan Ridley,RB,2017,0.0,0.0,17.0,80.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,14.0,1.0,17.0,80.0,28.0,1,0
T.J. Yeldon,RB,2017,224.0,188.0,49.0,253.0,3.0,2.0,0.0,0.0,2.0,30.0,41.0,0.0,1.0,2.0,0.0,8.0,1.0,86.7,2.0,79.0,477.0,23.0,10,0
Taiwan Jones,RB,2017,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.0,11.0,29.0,1,0
Tarik Cohen,RB,2017,356.0,306.0,87.0,370.0,23.0,2.0,2.0,0.0,2.0,53.0,71.0,1.0,7.0,10.0,1.0,9.0,2.0,147.44,5.0,142.0,747.0,22.0,16,0
Terrance West,RB,2017,23.0,21.0,40.0,138.0,6.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,25.1,2.0,42.0,161.0,26.0,5,0
Tevin Coleman,RB,2017,299.0,218.0,156.0,628.0,21.0,5.0,3.0,1.0,1.0,27.0,38.0,3.0,4.0,4.0,3.0,23.0,5.0,165.7,11.0,183.0,927.0,24.0,15,0
Theo Riddick,RB,2017,444.0,435.0,84.0,286.0,14.0,3.0,2.0,1.0,1.0,53.0,70.0,2.0,7.0,9.0,2.0,9.0,3.0,151.0,7.0,137.0,730.0,26.0,16,0
Tion Green,RB,2017,14.0,14.0,42.0,165.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,31.9,2.0,44.0,179.0,23.0,5,0
Todd Gurley,RB,2017,788.0,765.0,279.0,1305.0,33.0,13.0,6.0,3.0,5.0,64.0,84.0,6.0,6.0,10.0,4.0,63.0,12.0,375.3,25.0,343.0,2093.0,23.0,15,1
Trey Edmunds,RB,2017,0.0,0.0,9.0,48.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.0,9.0,48.0,22.0,1,0
Tyler Ervin,RB,2017,38.0,12.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,12.0,50.0,23.0,3,0
Wayne Gallman,RB,2017,193.0,201.0,111.0,476.0,9.0,0.0,1.0,1.0,3.0,34.0,47.0,1.0,2.0,2.0,1.0,14.0,0.0,101.9,2.0,145.0,669.0,22.0,13,0
Wendell Smallwood,RB,2017,103.0,87.0,47.0,174.0,7.0,1.0,0.0,0.0,0.0,13.0,18.0,0.0,1.0,2.0,0.0,3.0,1.0,46.7,1.0,60.0,277.0,23.0,8,0
Aaron Jones,RB,2018,201.0,216.0,127.0,686.0,13.0,8.0,1.0,0.0,1.0,25.0,34.0,1.0,2.0,3.0,0.0,18.0,6.0,164.7,10.0,152.0,887.0,23.0,11,1
Adrian Peterson,RB,2018,208.0,201.0,251.0,1042.0,42.0,7.0,1.0,0.0,3.0,20.0,26.0,1.0,2.0,3.0,1.0,31.0,5.0,187.0,9.0,271.0,1250.0,33.0,16,0
Alex Armah,RB,2018,5.0,5.0,9.0,15.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,15.0,2.0,10.0,20.0,24.0,8,0
Alex Collins,RB,2018,105.0,97.0,114.0,411.0,14.0,7.0,1.0,0.0,3.0,15.0,21.0,1.0,3.0,5.0,1.0,21.0,7.0,105.6,9.0,129.0,516.0,24.0,10,0
